"SRR8750453","SRR8750454","SRR8750455","SRR8750456","SRR8750457","SRR8750458","SRR8750459","SRR8750460","SRR8750461","SRR8750462","SRR8750637","SRR8750638","SRR8750639","SRR8750640","SRR8750641","SRR8750642","SRR8750643","SRR8750644","SRR8750645","SRR8750646"
"ERV3-16A3_I-int",1010.04245200554,876.017624913725,1043.62033261164,1164.97787027701,1161.91077635913,864.840071776771,927.597391309488,1119.82122048042,801.168113198355,835.24580010913,1322.35974966974,1098.82203476825,1066.06845831033,1032.99226445549,1070.38577290401,783.043096038638,923.472551895027,1099.24543878131,1106.00424792917,1289.99454671028
"ERV3-16A3_LTR",123.693092442945,105.991791225342,141.749143634677,131.974835973708,139.511661671832,134.710291554014,105.162286864268,132.652250052853,108.869534546118,124.093661730499,163.614002925239,111.140396646407,103.80140251969,149.666492861449,121.755058243285,177.627923487026,170.84242210058,176.942760370971,143.144355097028,153.570779370271
"ERVL-B4-int",805.772145056901,640.480311079631,755.170110193478,724.061941001208,828.318315977779,627.21111747549,701.710685444086,730.950240873429,671.827384122198,745.516537011692,1069.09423829231,1025.42743320931,944.031674266913,1041.79617580029,825.816916780541,658.70354959772,711.073864959171,918.635470941516,830.726641973348,1077.78765158045
"ERVL-E-int",1161.30143362148,1253.78323979379,1254.07757643605,1396.53371884906,1378.1281117915,1209.69841815505,1159.14305431557,1340.60544488346,1173.37165010816,1170.29868678148,1210.29536410451,1186.89555663899,1293.30936652911,1103.42355521382,1166.73107986174,899.98147900093,864.985956941675,1323.86189624705,1114.56844011446,1295.57893868738
"ERVL-int",155.49988764256,152.193341246645,129.369305762653,163.768773731011,143.630087108639,166.501920360762,149.490784466247,147.643771462936,134.923782129804,130.775628131372,96.3753715860996,67.1036357110384,96.7877942413329,105.646936137494,82.5816916780541,39.9662827845808,32.3215393163259,78.8449605798107,92.9826580117444,72.5970957023099
"Eulor10",3.53408835551272,1.81182549103149,11.760845978423,9.59816988899696,6.17763815521029,4.84957049594451,5.18737737895494,4.08859674820439,1.86101768454902,4.77283314348074,0,2.09698861596995,5.61088662268596,1.46731855746519,3.17621891069439,0,0,9.16801867207102,4.89382410588129,0
"Eulor11",4.94772369771781,2.71773823654723,3.71395136160727,0.59988561806231,4.63322861640772,2.69420583108028,2.35789880861588,3.18001969304786,1.86101768454902,1.9091332573923,6.72386313391392,2.09698861596995,0,1.46731855746519,0,0,1.53912091982505,0.916801867207102,0,0
"Eulor12",2.82727068441018,6.34138921861021,6.80891082961333,7.79851303481003,3.08881907760514,3.23304699729634,4.24421785550859,3.18001969304786,1.86101768454902,4.77283314348074,0,0,1.40272165567149,0,3.17621891069439,2.96046539145043,3.07824183965009,1.8336037344142,6.11728013235161,2.79219598855038
"Eulor1",8.48181205323053,9.05912745515744,6.80891082961333,3.59931370837386,5.66283497560943,10.7768233243211,7.54527618757082,5.45146233093918,3.72203536909805,4.77283314348074,2.24128771130464,4.1939772319399,2.80544331134298,2.93463711493038,6.35243782138877,2.96046539145043,1.53912091982505,2.7504056016213,0,5.58439197710076
"Eulor2A",2.12045301330763,3.62365098206298,3.09495946800606,4.19919932643617,1.54440953880257,3.23304699729634,8.016855949294,6.36003938609571,1.86101768454902,2.86369988608844,0,2.09698861596995,2.80544331134298,1.46731855746519,6.35243782138877,0,7.69560459912523,0,3.67036807941097,8.37658796565114
"Eulor2B",9.18862972433308,7.24730196412595,4.95193514880969,11.3978267431839,6.17763815521029,8.08261749324085,8.48843571101718,4.99717380336092,2.79152652682354,6.68196640087304,11.2064385565232,10.4849430798498,5.61088662268596,8.80391134479114,9.52865673208316,8.88139617435128,1.53912091982505,5.50081120324261,11.0111042382329,8.37658796565114
"Eulor2C",0.706817671102544,1.81182549103149,2.47596757440485,0.59988561806231,2.57401589800429,0.538841166216057,0.943159523446353,2.27144263789133,1.86101768454902,0,6.72386313391392,8.3879544638798,1.40272165567149,2.93463711493038,0,0,21.5476928775506,1.8336037344142,1.22345602647032,0
"Eulor3",1.41363534220509,0.905912745515744,4.33294325520848,2.39954247224924,6.69244133481114,1.07768233243211,1.41473928516953,4.54288527578265,0.930508842274512,2.86369988608844,0,2.09698861596995,5.61088662268596,1.46731855746519,0,0,3.07824183965009,4.58400933603551,1.22345602647032,0
"Eulor4",10.6022650665382,8.1532147096417,6.18991893601211,3.59931370837386,2.57401589800429,4.84957049594451,5.18737737895494,5.90575085851745,6.51356189592159,5.72739977217689,2.24128771130464,18.8728975437296,26.6517114577583,10.2712299022563,14.8223549165738,0,0,10.0848205392781,7.34073615882193,5.58439197710076
"Eulor5A",7.06817671102544,13.5886911827362,11.1418540848218,6.59874179868541,13.3848826696223,14.5487114878335,15.5621321368648,6.81432791367398,8.37457958047061,16.2276326878345,2.24128771130464,14.6789203117897,32.2625980804443,14.6731855746519,8.46991709518503,7.40116347862607,1.53912091982505,13.7520280081065,18.3518403970548,2.79219598855038
"Eulor5B",3.53408835551272,3.62365098206298,1.23798378720242,3.59931370837386,2.57401589800429,4.31072932972845,2.82947857033906,4.99717380336092,2.79152652682354,2.86369988608844,0,4.1939772319399,0,1.46731855746519,0,0,0,2.7504056016213,18.3518403970548,2.79219598855038
"Eulor6A",2.12045301330763,0.905912745515744,1.23798378720242,1.19977123612462,2.57401589800429,1.61652349864817,1.88631904689271,0.908577055156531,1.86101768454902,0.954566628696148,0,0,0,0,0,1.48023269572521,0,3.66720746882841,0,0
"Eulor6B",4.94772369771781,3.62365098206298,3.09495946800606,2.39954247224924,3.08881907760514,4.31072932972845,3.30105833206223,3.63430822062612,2.79152652682354,2.86369988608844,0,2.09698861596995,4.20816496701447,0,3.17621891069439,0,0,2.7504056016213,8.56419218529225,0
"Eulor6C",4.24090602661527,0.905912745515744,0.618991893601211,1.19977123612462,1.54440953880257,0,0,0.454288527578265,0.930508842274512,0.954566628696148,2.24128771130464,0,0,0,0,0,0,0,0,2.79219598855038
"Eulor6D",3.53408835551272,7.24730196412595,9.90387029761938,5.9988561806231,9.78126041241629,7.00493516080874,3.77263809378541,5.45146233093918,1.86101768454902,9.54566628696148,11.2064385565232,12.5819316958197,5.61088662268596,11.7385484597215,11.6461360058794,1.48023269572521,7.69560459912523,11.0016224064852,6.11728013235161,5.58439197710076
"Eulor6E",0,0.905912745515744,1.85697568080363,0.59988561806231,1.02960635920171,2.15536466486423,1.41473928516953,1.3628655827348,1.86101768454902,0,0,0,0,2.93463711493038,1.05873963689813,0,0,0.916801867207102,1.22345602647032,0
"Eulor7",0,0,0.618991893601211,4.79908494449848,0.514803179600857,0,0.471579761723176,0.908577055156531,0,0,0,0,0,0,3.17621891069439,0,0,0,0,0
"Eulor8",7.77499438212799,13.5886911827362,11.760845978423,10.1980555070593,14.414489028824,16.1652349864817,7.54527618757082,8.17719349640877,5.58305305364707,7.63653302956919,11.2064385565232,10.4849430798498,9.81905158970043,11.7385484597215,25.4097512855551,5.92093078290086,4.61736275947514,14.6688298753136,11.0111042382329,16.7531759313023
"Eulor9A",13.4295357509483,9.05912745515744,11.1418540848218,12.5975979793085,7.207244514412,7.5437763270248,17.4484511837575,13.628655827348,23.2627210568628,4.77283314348074,11.2064385565232,8.3879544638798,15.4299382123864,13.2058670171867,24.351011648657,0,1.53912091982505,5.50081120324261,18.3518403970548,13.9609799427519
"Eulor9B",0.706817671102544,0.905912745515744,2.47596757440485,0.59988561806231,0,0.538841166216057,0.471579761723176,1.3628655827348,0,0.954566628696148,0,10.4849430798498,2.80544331134298,5.86927422986076,5.29369818449064,0,0,9.16801867207102,2.44691205294064,0
"Eulor9C",15.549988764256,12.6827784372204,14.8558054464291,6.59874179868541,6.17763815521029,10.2379821581051,5.18737737895494,5.45146233093918,11.1661061072941,9.54566628696148,6.72386313391392,6.29096584790985,1.40272165567149,1.46731855746519,5.29369818449064,19.2430250444278,12.3129673586004,4.58400933603551,6.11728013235161,2.79219598855038
"FAM",1347.90129879255,1282.77244765029,1681.80097491449,1665.28247574097,1489.32559858528,1354.64669186717,1373.24026613789,1442.36607506099,1473.92600616283,1196.07198575627,1252.87983061929,1247.70822650212,1255.43588182598,1198.79926144906,1287.42739846812,2217.38857819637,2025.48313048976,1412.79167736614,1287.07573984678,1306.74772264158
"FLAM_A",3816.81542395374,3726.01912230626,5106.68312220999,5207.00716478085,4613.66609558288,4151.2323445285,3892.89093302482,4430.22172094324,4325.00509889193,3311.39163494694,3857.25615115529,3636.17826009189,3621.82731494379,3373.36536361247,4110.02727043854,6529.30642084392,6402.74302647219,3996.33933915576,3513.76570802276,4079.39833927211
"FLAM_C",15284.9321375925,11926.3412947148,17978.6195496472,15450.0540931948,10514.3401401679,16926.617554345,15098.5692310909,15898.281311129,24844.5860887295,15873.4884685882,5179.61590082503,5642.99636557514,5048.39523876169,5399.7322914719,6028.46349249795,12444.3162729619,12252.9416427272,7621.37392209264,5837.1087022899,5355.43190603963
"FRAM",2061.08032893502,1883.39259792723,2934.02157566974,2935.24032917888,2451.49274125928,2177.45715267909,2046.18458611686,2466.78670474998,2207.16697387514,1898.63302447664,4155.34741675881,4437.22791139242,4341.42352430326,4598.57635909591,4954.90150068324,10477.0870203431,9885.77366803627,6137.98850095155,4735.99827846662,4297.18962637904
"FordPrefect",102.488562309869,86.0617108239957,100.895678656997,110.978839341527,136.937645773828,95.3748864202421,107.520185672884,105.849226925736,64.2051101169414,82.0927300678687,82.9276453182717,39.8427837034291,47.6925362928307,52.8234680687469,67.7593367614802,51.8081443503825,47.7127485145764,78.8449605798107,48.9382410588129,67.0127037252091
"FordPrefect_a",57.2522313593061,40.7660735482085,58.8042298921151,32.3938233753647,52.5099243192874,33.4081523053955,52.8169333129958,37.2516592614177,50.2474774828237,49.6374646921997,24.6541648243511,50.3277267832788,26.6517114577583,46.9541938388861,27.5272305593513,41.446515480306,21.5476928775506,43.0896877587338,37.92713682058,22.337567908403
"GSAT",13.4295357509483,6.34138921861021,22.2837081696436,10.7979411251216,5.14803179600857,9.69914099188902,7.07369642584765,9.54005907914357,3.72203536909805,5.72739977217689,2.24128771130464,2.09698861596995,2.80544331134298,5.86927422986076,2.11747927379626,1.48023269572521,6.15648367930018,1.8336037344142,0,0
"GSATII",878.574365180463,798.109128799371,1185.36947624632,1107.98873656109,785.589652070908,923.573758894321,762.072894944653,1137.0841845284,892.357979741257,1132.11602163363,100.857947008709,186.631986821326,152.896660468192,192.21873102794,278.448524504208,273.843048709165,357.076053399411,497.823413893456,302.193638538169,125.648819484767
"GSATX",7.06817671102544,9.05912745515744,11.1418540848218,9.59816988899696,5.66283497560943,5.92725282837663,12.7326535665258,9.08577055156531,0,8.59109965826533,4.48257542260928,6.29096584790985,4.20816496701447,5.86927422986076,5.29369818449064,0,3.07824183965009,11.0016224064852,3.67036807941097,5.58439197710076
"HAL1",12789.8657586005,13546.1132836969,12980.879000711,12249.6643208324,13635.0770149083,14451.1812367484,13730.0447625703,14816.6203269651,15416.6704988041,11882.4453940097,5381.33179484244,6595.0291972255,6233.6950378041,6495.8192538984,7935.25357855148,10869.3486847102,10142.806861647,7204.22907251341,7421.48425656897,5855.23498799015
"HAL1b",1376.17400563665,1565.41722425121,1484.3425608557,1473.31907796103,1696.79127996443,1723.75289072517,1560.92901130371,1832.59992025072,1690.73456641279,1258.11881662152,652.214723989651,847.18340085186,827.60577684618,849.577444772345,1034.38862524947,1132.37801222979,991.193872367329,825.121680486391,747.531632173367,698.048997137595
"HERV-Fc1-int",36.0477012262298,35.330597075114,19.1887487016376,48.5907350630471,21.621733543236,17.7817584851299,28.2947857033906,21.8058493237567,54.9000216941962,24.8187323460999,0,0,0,0,0,0,0,0,1.22345602647032,0
"HERV-Fc1_LTR1",3.53408835551272,4.52956372757872,1.85697568080363,2.99942809031155,4.11842543680686,2.15536466486423,1.88631904689271,1.3628655827348,4.65254421137256,5.72739977217689,6.72386313391392,2.09698861596995,5.61088662268596,4.40195567239557,5.29369818449064,5.92093078290086,0,0.916801867207102,0,8.37658796565114
"HERV-Fc1_LTR2",0,0,0.618991893601211,0.59988561806231,0,0,0.943159523446353,0.454288527578265,0,3.81826651478459,0,4.1939772319399,0,1.46731855746519,2.11747927379626,0,0,0,1.22345602647032,0
"HERV-Fc2-int",0.706817671102544,0.905912745515744,1.23798378720242,0.59988561806231,0.514803179600857,0.538841166216057,0.471579761723176,0.454288527578265,0,0.954566628696148,6.72386313391392,0,2.80544331134298,0,0,0,0,0.916801867207102,0,0
"HERV15-int",86.2317558745104,72.4730196412595,116.370475997028,84.5838721467857,80.8240991973346,72.2047162729516,67.4359059264142,96.3091678465922,85.6068134892551,63.9559641226419,53.7909050713114,46.1337495513389,54.7061445711881,44.0195567239557,58.2306800293971,29.6046539145043,26.1650556370258,89.846582986296,61.1728013235161,50.2595277939069
"HERV16-int",235.370284477147,221.948622651357,287.831230524563,272.348070600289,262.034818416836,214.458784153991,218.813009439554,283.930329736416,189.823803824001,229.095990887076,333.951868984392,228.571759140725,258.100784643554,243.574880539222,217.041625564116,140.622106093895,133.903520024779,250.286909747539,226.33936489701,242.921051003883
"HERV17-int",340.686117471426,245.502354034767,385.631949713555,303.542122739529,352.640178026587,308.217147075585,265.027826088425,346.622146542216,241.932298991373,292.097388381021,192.750743172199,180.341020973416,194.978310138337,183.414819683149,190.573134641663,420.386085585961,472.510122386289,289.709390037444,253.255397479357,251.297638969534
"HERV1_I-int",7.06817671102544,19.9300804013464,21.0457243824412,9.59816988899696,15.4440953880257,15.6263938202656,20.2779297540966,11.3572131894566,14.8881414763922,30.5461321182767,35.8606033808743,27.2608520076094,21.0408248350724,33.7483268216994,12.7048756427775,29.6046539145043,15.3912091982505,19.2528392113491,30.586400661758,36.298547851155
"HERV1_LTRa",10.6022650665382,15.4005166737676,3.09495946800606,10.1980555070593,6.17763815521029,8.08261749324085,7.07369642584765,2.72573116546959,14.8881414763922,8.59109965826533,0,4.1939772319399,0,0,2.11747927379626,2.96046539145043,0,0.916801867207102,4.89382410588129,0
"HERV1_LTRb",3.53408835551272,0.905912745515744,2.47596757440485,0,1.02960635920171,1.07768233243211,1.41473928516953,1.81715411031306,0.930508842274512,1.9091332573923,13.4477262678278,10.4849430798498,15.4299382123864,7.33659278732595,1.05873963689813,7.40116347862607,7.69560459912523,8.25121680486392,15.9049283441142,8.37658796565114
"HERV1_LTRc",6.3613590399229,9.05912745515744,9.28487840401817,7.19862741674772,8.23685087361372,3.23304699729634,8.016855949294,3.63430822062612,13.0271237918432,11.4547995443538,11.2064385565232,4.1939772319399,9.81905158970043,16.1405041321171,5.29369818449064,8.88139617435128,7.69560459912523,5.50081120324261,7.34073615882193,5.58439197710076
